"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1060",1.46453166874663e-16,0.362270774166695,0.563,0.26,3.49261512362696e-12,"0","TIMM8B"
"1061",1.57367404226256e-16,0.431519342188835,0.599,0.296,3.75289785598775e-12,"0","SAT2"
"1062",1.60689159074099e-16,0.33612687579083,0.469,0.191,3.83211506559911e-12,"0","TSEN34"
"1063",1.67707802514797e-16,0.394545721724902,0.451,0.187,3.99949567437287e-12,"0","TPD52L2"
"1064",1.68280213002847e-16,0.390580855485834,0.588,0.285,4.0131465196919e-12,"0","TACC1"
"1065",1.86627482250391e-16,0.339338120893598,0.48,0.198,4.45069219670732e-12,"0","GALNT1"
"1066",1.95085855542793e-16,0.388369285495376,0.56,0.268,4.65240748298453e-12,"0","LMO4"
"1067",2.0668312748676e-16,0.25864315738881,0.285,0.085,4.92897922430424e-12,"0","SIL1"
"1068",2.19786635782895e-16,0.348597160784646,0.44,0.178,5.24147169015047e-12,"0","AP1B1"
"1069",2.33436449223185e-16,0.357444381344166,0.412,0.155,5.56699244107451e-12,"0","NIBAN1"
"1070",2.36115231594905e-16,0.42798115541778,0.419,0.161,5.63087604307529e-12,"0","BASP1"
"1071",2.42881647744706e-16,0.414636364735234,0.426,0.17,5.79224153541574e-12,"0","ADGRE2"
"1072",2.60553921063307e-16,0.332340612647379,0.448,0.178,6.21368990951775e-12,"0","TFEB"
"1073",3.406816348816e-16,0.297660181658333,0.314,0.099,8.12457562865638e-12,"0","UBXN2B"
"1074",3.47878579725224e-16,0.411086004857357,0.664,0.346,8.29620836928715e-12,"0","NORAD"
"1075",3.6660660355933e-16,0.395478856041323,0.758,0.463,8.7428342816829e-12,"0","RAB5C"
"1076",4.07425476657767e-16,0.328101512250722,0.545,0.239,9.71628276733444e-12,"0","SCARB2"
"1077",4.15812974930598e-16,0.415695458063821,0.996,0.924,9.9163078261449e-12,"0","ITM2B"
"1078",4.37399395118186e-16,0.37410187672161,0.52,0.239,1.04311007747785e-11,"0","PSEN1"
"1079",4.72715831511955e-16,0.35213870319913,0.491,0.219,1.12733271498971e-11,"0","STX12"
"1080",4.78036684630613e-16,0.423997325124264,0.798,0.527,1.14002188550709e-11,"0","LAMTOR5"
"1081",4.87139047799748e-16,0.454392068698737,0.888,0.694,1.16172920119284e-11,"0","NPM1P40"
"1082",5.13400677152733e-16,0.314731366569636,0.361,0.127,1.22435793487384e-11,"0","DLEU2"
"1083",5.32674740125035e-16,0.374085868163975,0.574,0.268,1.27032272025018e-11,"0","TIMM13"
"1084",5.43939259017211e-16,0.377550790704718,0.588,0.281,1.29718634490425e-11,"0","KDELR2"
"1085",5.54569436549471e-16,0.351562646999832,0.48,0.207,1.32253719228318e-11,"0","SIK3"
"1086",5.71486272099109e-16,0.299175930816293,0.296,0.091,1.36288046170195e-11,"0","SPIDR"
"1087",5.79346252634016e-16,0.360341424552055,0.527,0.241,1.3816249432816e-11,"0","RIOK3"
"1088",5.82167756384092e-16,0.300619294331314,0.491,0.205,1.38835366542478e-11,"0","TACC3"
"1089",6.69618881196841e-16,0.290400628988309,0.361,0.13,1.59690710787823e-11,"0","ATAD2B"
"1090",7.40125894823039e-16,0.478937759810727,0.718,0.452,1.76505223397398e-11,"0","CDV3"
"1091",7.89111506942276e-16,0.399246965816502,0.56,0.258,1.88187312175594e-11,"0","HNRNPH2"
"1092",8.13547105414744e-16,0.413674149173922,0.419,0.17,1.94014713699308e-11,"0","CLMN"
"1093",8.43634733946151e-16,0.372266762327908,0.412,0.163,2.01190011351478e-11,"0","PKN2"
"1094",8.9410857337162e-16,0.265353695864211,0.321,0.104,2.13227012577664e-11,"0","FURIN"
"1095",9.09493009153456e-16,0.393966506448371,0.415,0.164,2.16895892822916e-11,"0","TUT7"
"1096",9.23868897938181e-16,0.259639266160461,0.372,0.13,2.20324254780298e-11,"0","EIF4G3"
"1097",9.30968606981177e-16,0.296257961521586,0.397,0.147,2.22017393392871e-11,"0","HSD17B4"
"1098",9.68627779750987e-16,0.251535619807095,0.394,0.142,2.30998352915015e-11,"0","CHST11"
"1099",9.83814655978431e-16,0.325267698040124,0.404,0.161,2.34620119157736e-11,"0","AGPAT3"
"1100",1.11351638484251e-15,0.348983634924843,0.477,0.206,2.65551387457241e-11,"0","TUG1"
"1101",1.1768442984117e-15,0.44451240041153,0.733,0.436,2.80653828285222e-11,"0","STMP1"
"1102",1.21316291777874e-15,0.32106686042671,0.448,0.182,2.89315092631873e-11,"0","PDLIM5"
"1103",1.23379759641477e-15,0.31715502192098,0.419,0.166,2.94236050792993e-11,"0","TNKS2"
"1104",1.26483544749616e-15,0.318732443456395,0.365,0.133,3.01637957518885e-11,"0","PTGER4"
"1105",1.2969891530918e-15,0.346621136255577,0.527,0.235,3.09305973229332e-11,"0","COMMD9"
"1106",1.31999390929159e-15,0.27889102868567,0.26,0.074,3.14792147487859e-11,"0","RELL1"
"1107",1.3561682453283e-15,0.263809425797642,0.321,0.104,3.23419003145892e-11,"0","ITGA5"
"1108",1.46161136715893e-15,0.492269295473938,0.964,0.895,3.48565078840061e-11,"0","ZFP36L2"
"1109",1.51620794799684e-15,0.314945878246696,0.675,0.346,3.61585271438287e-11,"0","ACTN4"
"1110",1.71723339218933e-15,0.391677874245667,0.556,0.262,4.0952581936931e-11,"0","PRNP"
"1111",1.82082048427477e-15,0.377857552255957,0.339,0.125,4.34229269089846e-11,"0","KLHL18"
"1112",2.25702401793904e-15,0.31724846644836,0.412,0.164,5.38255087798103e-11,"0","ST8SIA4"
"1113",2.52605119454756e-15,0.351944691788729,0.516,0.235,6.02412688875702e-11,"0","PARL"
"1114",2.63294888995312e-15,0.294987270001399,0.404,0.16,6.2790565127602e-11,"0","ATF6"
"1115",2.65447491697394e-15,0.306447949746787,0.404,0.156,6.33039178199945e-11,"0","RNU5F-1"
"1116",2.94826331282693e-15,0.319576425004156,0.444,0.183,7.03101834842966e-11,"0","KYNU"
"1117",2.95653037161997e-15,0.345286648493034,0.657,0.36,7.0507336302393e-11,"0","PLEKHO1"
"1118",2.99785547293206e-15,0.421484121568032,0.711,0.417,7.14928573184837e-11,"0","XRN2"
"1119",3.15283401919835e-15,0.35092335522527,0.462,0.207,7.51887856898423e-11,"0","RHOT1"
"1120",3.24395945959132e-15,0.3795758198687,0.592,0.287,7.73619451923339e-11,"0","CYB5R4"
"1121",3.31075162681378e-15,0.358864414599562,0.534,0.247,7.8954804796255e-11,"0","LFNG"
"1122",3.39303141751446e-15,0.28406277837359,0.3,0.097,8.09170132448849e-11,"0","WDFY1"
"1123",3.52560006164407e-15,0.339673040696643,0.477,0.207,8.40785102700879e-11,"0","UBL3"
"1124",3.67667515603367e-15,0.302860655717415,0.408,0.161,8.76813491210909e-11,"0","TOLLIP"
"1125",4.40889611097278e-15,0.372731080519475,0.513,0.241,1.05143354454479e-10,"0","IQSEC1"
"1126",4.68248598785094e-15,0.351193803583513,0.542,0.253,1.11667925838269e-10,"0","TAOK1"
"1127",4.68447740407018e-15,0.455467205464994,0.892,0.677,1.11715417132266e-10,"0","STK17B"
"1128",4.69137179195393e-15,0.383519983420475,0.628,0.329,1.11879834494517e-10,"0","KMT2C"
"1129",4.95089179793261e-15,0.263070596942074,0.274,0.083,1.18068867597097e-10,"0","SELENOO"
"1130",4.96388657590654e-15,0.641258462977714,0.487,0.244,1.18378767062219e-10,"0","AC103591.3"
"1131",6.59873152771059e-15,0.299596559626653,0.448,0.186,1.57366549472842e-10,"0","RB1"
"1132",6.74632526214661e-15,0.25814383234119,0.39,0.147,1.60886364851672e-10,"0","ZDHHC3"
"1133",7.36137966589487e-15,0.391676627525699,0.44,0.191,1.75554182272261e-10,"0","PNPLA8"
"1134",7.39199977439112e-15,0.349003548207571,0.603,0.3,1.76284410619679e-10,"0","PSTPIP1"
"1135",7.45632950003726e-15,0.334365741414434,0.491,0.211,1.77818545916889e-10,"0","USP48"
"1136",8.29152244643927e-15,0.333911847521175,0.52,0.236,1.97736227302684e-10,"0","PEPD"
"1137",8.5544794300834e-15,0.306829242330988,0.43,0.177,2.04007225448629e-10,"0","WDR45B"
"1138",8.85294360550733e-15,0.251594814201689,0.253,0.072,2.11124999104139e-10,"0","CCDC112"
"1139",9.77193770165677e-15,0.419687638593068,1,0.957,2.33041170309111e-10,"0","JUNB"
"1140",1.04399459200432e-14,0.30396235745795,0.39,0.155,2.48971830301191e-10,"0","ZNF217"
"1141",1.07501488931641e-14,0.26751420466028,0.321,0.108,2.56369550804178e-10,"0","SLC44A1"
"1142",1.08464697515083e-14,0.304178649894553,0.48,0.21,2.58666610633969e-10,"0","NIPSNAP2"
"1143",1.12133815473434e-14,0.381785511851525,0.895,0.649,2.67416723141045e-10,"0","DBI"
"1144",1.18396366901214e-14,0.445136656972953,0.729,0.449,2.82351655786016e-10,"0","MRPL33"
"1145",1.22979856859665e-14,0.323493426528017,0.408,0.163,2.9328236263893e-10,"0","OXR1"
"1146",1.24401580643558e-14,0.422580825432586,0.888,0.629,2.96672889518757e-10,"0","MYH9"
"1147",1.26017370416704e-14,0.272223435620842,0.354,0.131,3.00526224969755e-10,"0","RAE1"
"1148",1.4104442850653e-14,0.329935183555837,0.986,0.948,3.36362753102372e-10,"0","ATP5MG"
"1149",1.42154756454728e-14,0.268836784111371,0.394,0.152,3.39010663193236e-10,"0","PNPLA6"
"1150",1.46490582899279e-14,0.254926861110747,0.278,0.088,3.493507420982e-10,"0","DAGLB"
"1151",1.49521019412353e-14,0.299194084126597,0.419,0.172,3.56577727094579e-10,"0","BROX"
"1152",1.51779315867123e-14,0.28710996712446,0.394,0.152,3.61963312479915e-10,"0","GNG5"
"1153",1.57219812846966e-14,0.359592448288446,0.502,0.236,3.74937809677446e-10,"0","POMGNT1"
"1154",1.65726422800414e-14,0.268217730791146,0.372,0.141,3.95224373094427e-10,"0","TMED7"
"1155",1.71380160827665e-14,0.329686405395255,0.552,0.272,4.08707407541816e-10,"0","STX10"
"1156",1.78477167376542e-14,0.380468382529063,0.653,0.344,4.25632348759578e-10,"0","FLI1"
"1157",2.18944684142359e-14,0.376268522410071,0.729,0.427,5.22139282742697e-10,"0","PABPN1"
"1158",2.22994854769352e-14,0.334629134156293,0.549,0.269,5.31798129653951e-10,"0","KDELR1"
"1159",2.56372012728745e-14,0.390231553638438,0.646,0.353,6.11395975955511e-10,"0","MRFAP1"
"1160",2.56609217271794e-14,0.335044246538373,0.516,0.236,6.11961661349775e-10,"0","PTDSS1"
"1161",2.5989184466379e-14,0.339029739999968,0.599,0.305,6.19790071154206e-10,"0","SFT2D1"
"1162",2.96121407532482e-14,0.452697810712884,0.895,0.679,7.06190332683464e-10,"0","PRR13"
"1163",2.99044618917047e-14,0.357502746811803,0.581,0.302,7.13161607193373e-10,"0","SEC31A"
"1164",3.00789860995629e-14,0.390887507416057,0.776,0.508,7.17323660502377e-10,"0","WASF2"
"1165",3.28966313970618e-14,0.367825908165624,0.628,0.332,7.84518865557129e-10,"0","SH3GLB1"
"1166",3.51424721321079e-14,0.257727475897014,0.383,0.15,8.38077675406508e-10,"0","LARP4B"
"1167",4.40852356258225e-14,0.294536125709484,0.375,0.147,1.05134469920462e-09,"0","YPEL2"
"1168",4.47735619233845e-14,0.254176735373243,0.321,0.112,1.06775990474887e-09,"0","FAM160A2"
"1169",5.85382178736331e-14,0.357250943248174,0.65,0.352,1.3960194198504e-09,"0","MAP4K4"
"1170",6.62266862622729e-14,0.251586998527887,0.271,0.086,1.57937401398268e-09,"0","SMCR8"
"1171",7.07465752843419e-14,0.400910712923765,0.87,0.649,1.68716432738098e-09,"0","COX7B"
"1172",7.19772241967344e-14,0.416775415495447,0.657,0.38,1.71651284264372e-09,"0","RAB2A"
"1173",7.45487033373333e-14,0.40549370051286,0.682,0.388,1.77783747718872e-09,"0","SPCS3"
"1174",7.51332668032416e-14,0.373458777266963,0.747,0.423,1.7917781467237e-09,"0","RGS19"
"1175",8.7797873121635e-14,0.300747203736437,0.3,0.105,2.09380367820475e-09,"0","C5AR2"
"1176",9.14474630050548e-14,0.414845700077954,0.888,0.651,2.18083909774455e-09,"0","AKAP13"
"1177",9.40278692462001e-14,0.319986720995298,0.437,0.191,2.24237662578338e-09,"0","ATXN1"
"1178",9.94298987570389e-14,0.286138711092716,0.365,0.142,2.37120422555786e-09,"0","IKBIP"
"1179",1.07428344494582e-13,0.277762479843206,0.3,0.105,2.56195115950679e-09,"0","IFFO1"
"1180",1.15004773621897e-13,0.390639457093603,0.773,0.471,2.74263384133499e-09,"0","SH3KBP1"
"1181",1.15902207823151e-13,0.297007165696334,0.451,0.198,2.7640358521665e-09,"0","SHOC2"
"1182",1.16821537969666e-13,0.360801457931387,0.444,0.202,2.7859600375006e-09,"0","ARHGAP27"
"1183",1.21924177130851e-13,0.345435718064653,0.552,0.285,2.90764777621655e-09,"0","FLII"
"1184",1.27010430420875e-13,0.343305796575252,0.527,0.258,3.02894474467703e-09,"0","CMTM3"
"1185",1.35040335671323e-13,0.261498359248971,0.538,0.244,3.22044192508971e-09,"0","FGD2"
"1186",1.37677940601908e-13,0.303331019088948,0.361,0.144,3.28334352747431e-09,"0","LRRFIP2"
"1187",1.38637797557436e-13,0.342951074510792,0.477,0.217,3.30623419614973e-09,"0","IVNS1ABP"
"1188",1.42263770383213e-13,0.424145672420351,0.755,0.465,3.39270639609887e-09,"0","MAP1LC3B"
"1189",1.50480098240172e-13,0.269747156066848,0.437,0.188,3.58864938283162e-09,"0","RREB1"
"1190",1.5471377149474e-13,0.281265932254897,0.336,0.128,3.68961402260655e-09,"0","ITPK1"
"1191",1.61678866733714e-13,0.334879203074889,0.578,0.288,3.85571761386561e-09,"0","ATP6V1E1"
"1192",1.68444222801102e-13,0.335002799989002,0.596,0.315,4.01705782536067e-09,"0","SDHB"
"1193",1.82705426924596e-13,0.310506403538906,0.505,0.239,4.35715902129777e-09,"0","FGD5-AS1"
"1194",1.98295006237973e-13,0.297627722074781,0.347,0.133,4.72893930876318e-09,"0","LAMTOR3"
"1195",2.13945348801368e-13,0.258499691123354,0.332,0.125,5.10216867821503e-09,"0","C11orf21"
"1196",2.18127606093468e-13,0.353738160759175,0.657,0.361,5.20190715011703e-09,"0","TRIM8"
"1197",2.19354823653792e-13,0.262075746802105,0.318,0.117,5.23117383449562e-09,"0","TIAM1"
"1198",2.24852434278134e-13,0.33492872584714,0.57,0.282,5.36228085266495e-09,"0","SLA"
"1199",2.24916724282518e-13,0.355635239602326,0.682,0.381,5.36381404068948e-09,"0","C6orf62"
"1200",2.38308228963733e-13,0.287085919693319,0.538,0.259,5.68317464432711e-09,"0","ATP1B3"
"1201",2.47977675390916e-13,0.330361807977258,0.44,0.199,5.91377160272257e-09,"0","AZIN1"
"1202",2.63675755279857e-13,0.418818661957649,0.751,0.508,6.28813941191404e-09,"0","RAB7A"
"1203",2.80919007103509e-13,0.358750813735494,0.578,0.304,6.69935648140447e-09,"0","LAMTOR2"
"1204",2.80952580867787e-13,0.469525609719047,0.542,0.299,6.70015714853499e-09,"0","RFLNB"
"1205",2.81579327133943e-13,0.33383684780088,0.523,0.253,6.71510379349028e-09,"0","RNF44"
"1206",3.19418649822689e-13,0.384112986222204,0.798,0.504,7.61749596097148e-09,"0","HERPUD1"
"1207",3.77339996871134e-13,0.298209994151532,0.986,0.956,8.9988042453828e-09,"0","RPL23"
"1208",4.03904374090825e-13,0.434004873394553,0.69,0.428,9.632311513318e-09,"0","VPS29"
"1209",4.28189691406178e-13,0.264519128318564,0.404,0.173,1.02114677606545e-08,"0","DENND1A"
"1210",4.55977972812302e-13,0.254529725572776,0.325,0.122,1.08741626956278e-08,"0","REEP3"
"1211",4.62352071411385e-13,0.372725912018278,0.866,0.724,1.10261721990187e-08,"0","ARF1"
"1212",5.35081950657651e-13,0.321781666029389,0.386,0.166,1.27606343592837e-08,"0","MTND1P23"
"1213",5.5163067614895e-13,0.325443847616333,0.44,0.202,1.31552883648001e-08,"0","KIAA0319L"
"1214",5.66708045514466e-13,0.401609469848324,0.726,0.451,1.3514853469429e-08,"0","WAC"
"1215",5.91959621373537e-13,0.259431847836689,0.386,0.16,1.41170530505161e-08,"0","GSR"
"1216",6.16979508242419e-13,0.331673279928142,0.581,0.304,1.47137273125652e-08,"0","TANK"
"1217",6.36891403855938e-13,0.40784736862381,0.733,0.452,1.51885861991564e-08,"0","WAS"
"1218",6.84468569269074e-13,0.337019744954948,0.632,0.335,1.63232064399289e-08,"0","SSH2"
"1219",7.09242176786083e-13,0.293130238671118,0.426,0.189,1.69140074319945e-08,"0","ALDH3A2"
"1220",7.17869706105672e-13,0.343356452602963,0.56,0.295,1.71197567512081e-08,"0","PARVG"
"1221",7.24497064465429e-13,0.289272344738584,0.516,0.254,1.72778059933716e-08,"0","H2AFJ"
"1222",7.28606980456689e-13,0.34393608046169,0.841,0.583,1.73758192699311e-08,"0","MICOS10"
"1223",7.81763896333078e-13,0.28400737418249,0.397,0.17,1.86435053997512e-08,"0","TMEM30A"
"1224",7.83445913250994e-13,0.256292291183762,0.466,0.21,1.86836181392097e-08,"0","UBE2E1"
"1225",7.96121578753298e-13,0.293732066027108,0.513,0.244,1.89859074101086e-08,"0","MSL1"
"1226",8.24568381006009e-13,0.292425007532037,0.39,0.168,1.96643067502313e-08,"0","ETHE1"
"1227",8.34975340308888e-13,0.327235001309796,0.527,0.263,1.99124919156864e-08,"0","NFKB1"
"1228",8.71084178223296e-13,0.280504067495933,0.412,0.18,2.07736154822692e-08,"0","PDPK1"
"1229",8.76935422413303e-13,0.347188000118203,0.592,0.318,2.09131559537125e-08,"0","RAF1"
"1230",8.78091303905302e-13,0.384501893591362,0.895,0.689,2.09407214155336e-08,"0","SLC25A5"
"1231",9.0792046037288e-13,0.367268446192254,0.834,0.673,2.16520871389724e-08,"0","ATP5MC3"
"1232",9.13051325464488e-13,0.352170185006368,0.838,0.61,2.17744480096771e-08,"0","SRSF9"
"1233",1.02203532206493e-12,0.306503493892689,0.48,0.225,2.43734983606046e-08,"0","IGF2R"
"1234",1.12554169952822e-12,0.313259767954839,0.982,0.895,2.68419184503491e-08,"0","ATP5MC2"
"1235",1.15163712181345e-12,0.258144452889449,0.347,0.14,2.74642420810072e-08,"0","WWP2"
"1236",1.46292406868567e-12,0.256793247817124,0.347,0.137,3.48878131900158e-08,"0","SOS2"
"1237",1.50567894389698e-12,0.325373899385811,0.664,0.372,3.59074314540552e-08,"0","KIF5B"
"1238",1.5699884942094e-12,0.345892451069813,0.563,0.306,3.74410856099058e-08,"0","TMEM14C"
"1239",1.57522087306566e-12,0.294465068365761,0.484,0.234,3.756586738087e-08,"0","GLUD1"
"1240",1.61430346301396e-12,0.278487017552891,0.325,0.127,3.84979089859569e-08,"0","EXOC3"
"1241",1.69721466119917e-12,0.300983432086855,0.57,0.282,4.04751752402779e-08,"0","KIDINS220"
"1242",1.89707343063463e-12,0.292930952610061,0.574,0.292,4.52414071737747e-08,"0","CALCOCO2"
"1243",1.90121237811912e-12,0.421300618801155,0.953,0.832,4.53401127933848e-08,"0","PNRC1"
"1244",2.00188756025709e-12,0.255412400431683,0.426,0.193,4.77410145370111e-08,"0","DYNC1LI2"
"1245",2.01358886433706e-12,0.315719968495361,1,0.989,4.80200672367103e-08,"0","ATP5F1E"
"1246",2.18431432821554e-12,0.343405338184508,0.758,0.475,5.20915280992843e-08,"0","MYO1G"
"1247",2.45960884914386e-12,0.327790294495442,0.783,0.515,5.86567518343828e-08,"0","IFI16"
"1248",2.5643978462953e-12,0.28909474814832,0.473,0.222,6.11557598384504e-08,"0","SLC66A3"
"1249",2.62529716134094e-12,0.380344309173341,0.563,0.299,6.26080867036587e-08,"0","ATP2B1"
"1250",2.62771265400032e-12,0.271081782453794,0.357,0.149,6.26656913725997e-08,"0","MYO5A"
"1251",2.65722789555692e-12,0.294732595970377,0.542,0.276,6.33695708532415e-08,"0","PTRHD1"
"1252",2.73768698334661e-12,0.445934937481921,0.798,0.551,6.528835917885e-08,"0","YPEL5"
"1253",3.10291166569218e-12,0.275533536235304,0.451,0.21,7.3998237403427e-08,"0","DAP"
"1254",3.23198336944972e-12,0.417829590436771,0.718,0.484,7.70763393946368e-08,"0","OXA1L"
"1255",3.29714736385431e-12,0.361531544997873,0.581,0.309,7.86303703331976e-08,"0","PHF20L1"
"1256",3.30105407601204e-12,0.352213315789397,0.697,0.417,7.8723537604735e-08,"0","PHIP"
"1257",3.69225258803839e-12,0.380948696266733,0.7,0.424,8.80528397195396e-08,"0","CD46"
"1258",3.82500660943624e-12,0.355185383701988,0.827,0.593,9.12187576218355e-08,"0","CD164"
"1259",3.98115363117593e-12,0.393575729206225,0.783,0.529,9.49425517962835e-08,"0","BLOC1S1"
"1260",4.01068701267545e-12,0.274980994249555,0.52,0.263,9.5646863878284e-08,"0","TM9SF3"
"1261",4.25618822499211e-12,0.289557255795504,0.466,0.222,1.01501576789612e-07,"0","DUSP22"
"1262",4.51845152481913e-12,0.326377375502303,0.953,0.877,1.07756031963887e-07,"0","CHCHD2"
"1263",4.74368512389213e-12,0.339878775196383,0.639,0.363,1.1312740283458e-07,"0","MLXIP"
"1264",5.05878685377837e-12,0.329245725006079,0.523,0.263,1.20641948888907e-07,"0","NUFIP2"
"1265",5.21376704956733e-12,0.314909536277847,0.458,0.221,1.24337916598082e-07,"0","PPP2R5A"
"1266",5.5763308029902e-12,0.252093822182097,0.545,0.286,1.3298433698971e-07,"0","YWHAH"
"1267",5.64359796592601e-12,0.251066299398489,0.437,0.198,1.34588524291404e-07,"0","ATP2A2"
"1268",5.89098864685736e-12,0.304265183068876,0.542,0.278,1.40488297250254e-07,"0","SPG11"
"1269",5.9477869867587e-12,0.263863585057237,0.336,0.137,1.41842824060222e-07,"0","GDE1"
"1270",6.05912619308549e-12,0.408619510826094,0.78,0.517,1.44498041452703e-07,"0","CASP4"
"1271",6.17411141019922e-12,0.369388833221249,0.7,0.452,1.47240208910431e-07,"0","PPP1CB"
"1272",6.25074574030327e-12,0.371531118079522,0.693,0.418,1.49067784414752e-07,"0","PSMB4"
"1273",6.58584099629029e-12,0.368107501013341,0.841,0.605,1.57059136079531e-07,"0","RBX1"
"1274",6.61757400336269e-12,0.348552971889234,0.78,0.492,1.57815904832193e-07,"0","BST2"
"1275",6.70399560525028e-12,0.341516224772512,0.498,0.262,1.59876887194009e-07,"0","NPEPPS"
"1276",6.75748205327872e-12,0.389536816099005,0.805,0.572,1.61152432006591e-07,"0","P4HB"
"1277",7.17761872098583e-12,0.356333261480583,0.733,0.454,1.7117185125807e-07,"0","ITGA4"
"1278",7.56322391996954e-12,0.329633424517707,0.581,0.311,1.80367764043433e-07,"0","CCDC88B"
"1279",8.1522467392209e-12,0.36962953826545,0.87,0.644,1.9441478023694e-07,"0","EIF2S3"
"1280",8.40770784130246e-12,0.390859505146298,0.913,0.774,2.00507016599381e-07,"0","GPX4"
"1281",8.46111329472005e-12,0.347763202980752,0.819,0.593,2.01780629852484e-07,"0","PRDX1"
"1282",8.76329771716258e-12,0.319855791953088,0.48,0.235,2.08987123958893e-07,"0","NUDT3"
"1283",9.01628670357308e-12,0.267360444910285,0.394,0.175,2.15020405306811e-07,"0","CCNK"
"1284",9.30197164534603e-12,0.255801705134626,0.332,0.136,2.21833419798212e-07,"0","ITPR2"
"1285",1.01671666606691e-11,0.259405696669965,0.354,0.151,2.42466590523637e-07,"0","TLE3"
"1286",1.01792034556926e-11,0.396418449465386,0.823,0.578,2.42753644011356e-07,"0","ATP5PB"
"1287",1.06250135717458e-11,0.315353122160577,0.531,0.276,2.53385323658994e-07,"0","LARP1"
"1288",1.08244882892341e-11,0.367161916269469,0.751,0.48,2.58142396721656e-07,"0","NEDD4L"
"1289",1.1100643623004e-11,0.334274064184348,0.711,0.431,2.64728149121398e-07,"0","ATF4"
"1290",1.21802140852288e-11,0.345700193218176,0.866,0.651,2.90473745504535e-07,"0","COX8A"
"1291",1.43503969112409e-11,0.25646274789116,0.35,0.149,3.42228265539273e-07,"0","COP1"
"1292",1.48750952017015e-11,0.300384875565904,0.534,0.272,3.54741270370177e-07,"0","ARHGEF2"
"1293",1.57796422103369e-11,0.255662588252215,0.44,0.208,3.76312907432114e-07,"0","VTI1B"
"1294",1.60206123730764e-11,0.360944983794418,0.704,0.466,3.82059563873127e-07,"0","SSR1"
"1295",1.6859835716131e-11,0.280729044263739,0.527,0.271,4.02073362158293e-07,"0","PNPLA2"
"1296",1.84831737822095e-11,0.271026906765671,1,0.986,4.40786728358132e-07,"0","UBC"
"1297",2.02845234913359e-11,0.271078079064207,0.368,0.161,4.83745316221379e-07,"0","CPQ"
"1298",2.03725088832589e-11,0.252101507098347,0.365,0.159,4.85843591847958e-07,"0","MNT"
"1299",2.06982719924966e-11,0.422318411723235,0.762,0.504,4.93612390477058e-07,"0","IER5"
"1300",2.12547710823729e-11,0.322685859442758,0.809,0.553,5.0688378077243e-07,"0","SQSTM1"
"1301",2.28906675754965e-11,0.332204096390617,0.639,0.388,5.4589664034044e-07,"0","SP3"
"1302",2.40416557069206e-11,0.265142804550337,0.491,0.241,5.73345405298643e-07,"0","CIAO2A"
"1303",2.41602448064331e-11,0.282588091449177,0.552,0.286,5.76173518143817e-07,"0","CAPRIN1"
"1304",2.91891246649385e-11,0.266929564332963,0.368,0.166,6.96102245009453e-07,"0","ETF1"
"1305",3.00456704513512e-11,0.266846028696361,0.39,0.175,7.16529148923823e-07,"0","ZNF518A"
"1306",3.24445717568762e-11,0.317637250073346,0.888,0.687,7.73738147257985e-07,"0","FMNL1"
"1307",3.5601752170586e-11,0.306721905846613,0.556,0.295,8.49030585764134e-07,"0","MAT2A"
"1308",3.61879205038136e-11,0.268632056001801,0.404,0.187,8.63009528174948e-07,"0","USP9X"
"1309",3.78576163980731e-11,0.369521699060621,0.787,0.569,9.02828435861248e-07,"0","UQCRQ"
"1310",3.98722723896441e-11,0.343938820158433,0.877,0.632,9.50873951948231e-07,"0","H2AFZ"
"1311",4.18574836136071e-11,0.28202725421794,0.498,0.259,9.98217269217302e-07,"0","POLK"
"1312",4.377566088573e-11,0.27533675876078,0.971,0.879,1.04396196080289e-06,"0","CDC42"
"1313",4.39204439234036e-11,0.255056341973496,0.487,0.24,1.04741474668533e-06,"0","DCP2"
"1314",4.41539913910507e-11,0.301987610358594,0.523,0.277,1.05298438669378e-06,"0","CTDSP2"
"1315",4.44067450152947e-11,0.327211608415853,0.502,0.258,1.05901205512475e-06,"0","ABTB1"
"1316",4.51630234486386e-11,0.275007173146979,0.484,0.245,1.07704778320313e-06,"0","PBRM1"
"1317",4.69924356368091e-11,0.333227715601387,0.819,0.607,1.12067560506662e-06,"0","GRK2"
"1318",5.14671832197801e-11,0.308201740965848,0.433,0.211,1.22738938542532e-06,"0","NUP58"
"1319",6.03125126778059e-11,0.265981715055525,0.386,0.178,1.43833280234032e-06,"0","GNA13"
"1320",6.40941939719159e-11,0.264429595896726,0.375,0.17,1.52851833784225e-06,"0","PPM1M"
"1321",7.26193012825111e-11,0.369211523599209,0.816,0.612,1.73182509698532e-06,"0","TMBIM4"
"1322",7.69379016044661e-11,0.253606965221768,0.516,0.268,1.83481507746331e-06,"0","ADI1"
"1323",7.77105408114265e-11,0.282458146980907,0.523,0.274,1.8532409772709e-06,"0","CREBBP"
"1324",7.98561777065351e-11,0.253510000955344,0.379,0.175,1.90441012594545e-06,"0","BRD3"
"1325",9.65923627377317e-11,0.459344167377962,0.617,0.384,2.30353466656942e-06,"0","DDX3Y"
"1326",9.76970036360757e-11,0.277964361658648,0.545,0.294,2.32987814271313e-06,"0","HDGF"
"1327",9.98470254915882e-11,0.326428415542378,0.801,0.543,2.3811518639234e-06,"0","RNH1"
